year,position,contains_dept_like_keyword
2019,"Director, Police Services",0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,"Associate Professor, Renison University College",0
2019,Professor,0
2019,Professor,0
2019,Professor,0
2019,"Managing Director, Water Institute",1
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Project Scientist,0
2019,Associate Professor,0
2019,Professor,0
2019,Lecturer,0
2019,"Manager, Safety Office",0
2019,Faculty Financial Officer,1
2019,Associate Professor,0
2019,Professor,0
2019,"Director, Technology Integrated Services",0
2019,Men's Hockey Coach,0
2019,Professor,0
2019,Professor,0
2019,"Senior Director, Alumni Relations",0
2019,Professor,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,"Manager, Academic Advising",0
2019,Associate Professor,0
2019,"Manager, Strategic Initiatives",0
2019,Associate Professor,0
2019,Professor,0
2019,"Manager, Occupational Health Nurse",0
2019,Information Technology Specialist,0
2019,Professor,0
2019,Assistant Professor,0
2019,Professor,0
2019,Professor,0
2019,"Senior Educational Developer, Curriculum and Quality Enhancement",0
2019,"Senior Manager, Research Partnerships",0
2019,Assistant Professor,0
2019,Assistant Professor,0
2019,"Director, Student Services, Conrad Grebel University College",0
2019,Professor,0
2019,Laboratory Instructor,0
2019,Lecturer,0
2019,Lecturer,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,"General Manager, Federation of Students",0
2019,"Associate Director, Prospect Research",0
2019,Professor,0
2019,Professor,0
2019,Laboratory and Administrative Coordinator,0
2019,Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Lecturer,0
2019,"Professor, Renison University College",0
2019,"Associate Professor, Renison University College",0
2019,Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Chief Information Officer,0
2019,Lecturer,0
2019,Professor,0
2019,Professor,0
2019,"Vice-President, Academic and Dean, Renison University College",0
2019,Professor,0
2019,"Regional Manager, Central West",0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,"Director, Centre for Extended Learning",1
2019,Laboratory Instructor,0
2019,"Director, Theatre Operations",0
2019,Lecturer,0
2019,Senior Computing Consultant,0
2019,Professor,0
2019,"Manager, Data Analytics and Reporting",0
2019,Lecturer,0
2019,"Senior Manager, Evaluation and Accountability",0
2019,Associate Professor,0
2019,Lecturer,0
2019,Associate Professor,0
2019,Professor,0
2019,"Associate Professor, Renison University College",0
2019,Lecturer,0
2019,"Associate Vice-President, Graduate Studies and Postdoctoral Affairs",0
2019,"Account Manager, East",0
2019,"Associate Director, Management Reporting and Budgets",0
2019,Information Systems Specialist,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Admissions Systems Solutions Architect,0
2019,"Director, Instructional Technologies and Multimedia Services",0
2019,Associate Professor,0
2019,"Director, Student Success",0
2019,Professor,0
2019,"Director, Marketing and Brand",0
2019,Lecturer,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,"Account Manager, Toronto",0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Associate University Librarian,0
2019,Associate Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Clinic Administrator,0
2019,Professor,0
2019,Associate Professor,0
2019,Systems Integration Specialist,0
2019,"Director, Business Operations",0
2019,Professor,0
2019,"Regional Manager, Central East",0
2019,Professor,0
2019,Professor,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,"Chief Executive Officer, Canadian Water Network",0
2019,Associate Professor,0
2019,Professor,0
2019,"Executive Officer, Information Systems and Technology",0
2019,"Director, Procurement and Contract Services",0
2019,Professor,0
2019,Associate Professor,0
2019,"Associate Vice-President, Development and Alumni Relations",0
2019,Associate Professor,0
2019,Professor,0
2019,"Director, Funding Agencies and Non-Profit Sponsors",0
2019,Professor,0
2019,Assistant Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Velocity Science Business Advisor,0
2019,Associate Professor,0
2019,"Assistant Registrar, Records Operations",0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,"Associate Vice-President, Advancement Strategy",0
2019,"Professor, Renison University College",0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,Research Associate,0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Professor,0
2019,Professor,0
2019,Assistant Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Information Systems Specialist,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Professor,0
2019,"Administrative Officer, Psychology",0
2019,Lecturer,0
2019,Lecturer,0
2019,Assistant Professor,0
2019,"Associate Professor, Renison University College",0
2019,Professor,0
2019,"Associate Professor, Renison University College",0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,Associate Professor,0
2019,"Associate Director, Operations and Strategic Initiatives",0
2019,Professor,0
2019,"Manager, Presentation Services",0
2019,Professor,0
2019,Faculty Relations Manager,1
2019,Associate Professor,0
2019,Lecturer,0
2019,Professor,0
2019,Lecturer,0
2019,"Director, Strategic Initiative",0
2019,"Director, Employment Relations",0
2019,Associate Professor,0
2019,Professor,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Lecturer,0
2019,"Administrative Officer, Electrical and Computer Engineering",0
2019,Assistant Professor,0
2019,Technical Operations Director,0
2019,"Vice-President, University Research",0
2019,Lecturer,0
2019,Information Technology Specialist,0
2019,Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,"Associate Vice-President, Academic",0
2019,Assistant Professor,0
2019,"Director, Organization and Human Development",0
2019,Lecturer,0
2019,Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Systems Integration Specialist,0
2019,"Director, Engineering Research",0
2019,Associate Professor,0
2019,Systems Integration Specialist,0
2019,"Manager, Faculty of Science, Infrastructure, Special Project and Facilities",1
2019,Professor,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,"Associate Director, Communications",0
2019,Assistant Professor,0
2019,Geospatial Data Services Librarian,0
2019,Lecturer,0
2019,Professor,0
2019,Assistant Professor,0
2019,Lecturer,0
2019,"Director, Advancement, Faculty of Engineering",1
2019,Associate Professor,0
2019,"Director, Enterprise Systems",0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Professor,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Assistant Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,"Director, Mapping Analysis and Design",0
2019,Canadian Field Director,0
2019,Professor,0
2019,Professor,0
2019,Associate Professor,0
2019,Associate Professor,0
2019,"Associate Vice-President, Interdisciplinary Research",0
2019,"Manager, Human Resources Administration",0
2019,Lecturer,0
2019,Lecturer,0
2019,Professor,0
2019,Stationary Engineer Second Class,0
2019,Assistant Professor,0
2019,"Instructor, Undergrad Advisor",0
2019,Associate Professor,0
